Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
184900,4.45,15,7803,1603,2957,1546,37.93,-122.05,13683.4536836372,550512.49331308,729739.406698343,67537.2802000847,37706.1559256325
234700,4.7094,14,12713,2558,4741,2412,37.92,-122.05,14766.5751968407,549656.072513677,728873.855687459,66449.4537771766,37209.6667750855
351200,7.4713,26,5077,640,1872,636,37.92,-122.02,15552.7723829366,547980.41542396,727224.104573582,65950.4895726576,39596.4651744352
358800,6.5847,23,3318,408,1124,393,37.92,-122.03,15244.8969061537,548538.063287399,727773.309336566,66105.4985881606,38797.3091665182
367700,7.6877,21,10093,1269,3645,1219,37.91,-122.01,16917.4231145756,546564.37899819,725807.821900705,64709.0049939023,39967.2667095023
275300,5.0362,29,5438,871,2310,890,37.91,-122.03,16300.2004811978,547680.662259685,726906.971047361,65012.685845279,38347.4319010086
232800,4.1612,15,5393,1422,2133,1288,37.91,-122.06,15699.2193739239,549361.868495617,728561.036058807,65554.3663794499,35941.7073583418
216100,2.6998,25,5869,1685,2669,1554,37.9,-122.06,16799.5651265692,548508.22914046,727697.548030988,64471.4646878116,35490.1286949685
114300,3.1002,21,4985,1590,2575,1458,37.89,-122.06,17901.3449261269,547655.514590018,726834.732344436,63389.5687356291,35068.0051108272
226000,5.0255,45,1544,244,614,238,37.93,-122.07,13380.1205118232,551632.213013972,730841.340570482,67919.6176953637,36156.1282215744
252100,3.7433,25,7201,1521,3264,1433,37.93,-122.07,13380.1205118232,551632.213013972,730841.340570482,67919.6176953637,36156.1282215744
225000,4.4312,26,3872,739,1629,684,37.92,-122.07,14485.9016194085,550777.681332327,729977.240358748,66838.0667801748,35637.8332904906
250000,4.4561,28,2377,469,1068,435,37.92,-122.08,14423.606525164,551339.828711704,730529.993032721,67048.8807846468,34858.5140575238
264900,6195,26,1733,265,796,274,37.92,-122.08,14423.606525164,551339.828711704,730529.993032721,67048.8807846468,34858.5140575238
259800,5.0391,28,1731,295,810,295,37.91,-122.07,15592.5600477351,549924.067856598,729113.808924074,65757.5298449416,35147.084618368
292500,3.6833,33,1550,277,638,254,37.91,-122.07,15592.5600477351,549924.067856598,729113.808924074,65757.5298449416,35147.084618368
306800,5.0499,32,1075,170,486,173,37.9,-122.08,16645.8993023892,549635.418282363,728805.255375406,64895.947742903,33883.6053829913
306900,7.0895,18,9576,1455,3486,1380,37.91,-122.09,15526.1711992652,551051.145970423,730221.471756243,66197.14604015,33570.3212160838
266800,4.3864,28,3410,746,1428,670,37.89,-122.07,17807.854502115,548219.612674834,727388.961910505,63599.7045922004,34252.8958457948
283900,6.2924,39,3018,501,1223,489,37.89,-122.08,17757.1964646563,548784.604071998,727943.897466365,63821.3062239173,33440.9828496283
288000,5.1097,29,4133,770,1691,744,37.9,-122.08,16645.8993023892,549635.418282363,728805.255375406,64895.947742903,33883.6053829913
268800,5.5636,38,2139,343,809,340,37.89,-122.07,17807.854502115,548219.612674834,727388.961910505,63599.7045922004,34252.8958457948
263300,5.6558,38,757,124,319,123,37.89,-122.07,17807.854502115,548219.612674834,727388.961910505,63599.7045922004,34252.8958457948
340900,6.5378,34,4781,703,1879,714,37.88,-122.06,19004.3093565025,546803.72917088,725972.591396411,62308.7309123113,34676.4123120508
397500,6.7192,30,2296,329,847,322,37.87,-122.05,20229.1588230242,545387.767793545,724556.143868078,61023.3663120109,35152.2037523837
271000,2.9526,24,4125,1020,1699,873,37.9,-122.05,16944.0256758632,547945.977857307,727144.755150755,64276.2776107824,36298.5954792317
335700,4.6528,32,2676,484,986,473,37.9,-122.05,16944.0256758632,547945.977857307,727144.755150755,64276.2776107824,36298.5954792317
310600,4.2625,37,1677,269,689,283,37.89,-122.05,18037.0017140577,547092.312586744,726281.210390063,63191.0130418196,35886.0928382034
349100,7.5349,33,2423,322,998,346,37.89,-122.04,18213.8827249583,546530.009441204,725728.397672163,63004.1469967449,36706.959876502
321200,4.8088,32,4498,862,1818,851,37.9,-122.05,16944.0256758632,547945.977857307,727144.755150755,64276.2776107824,36298.5954792317
275800,5.6986,20,5467,1044,2310,963,37.9,-122.04,17132.1693660548,547384.625788127,726592.671625548,64092.6006874545,37110.23027196
356200,7.5,29,6349,858,2450,778,37.89,-122.02,18686.3625948683,545408.110863053,724624.906459209,62665.8956150251,38356.3174890831
312700,4.6424,32,3250,550,1230,557,37.88,-122.04,19299.0332051195,545676.318218905,724864.796038001,61916.5282748199,36333.2554863235
390600,6112,29,3025,477,1035,452,37.86,-122.03,21661.8958908632,543407.460675684,722585.322286124,59559.2486303933,36525.1935488906
469400,9.5862,27,6039,780,2181,761,37.85,-122.04,20699.1151831606,543120.838900372,722278.049157877,58659.1461883354,35398.5329744802
258200,6.2726,22,1980,291,861,290,37.73,-121.94,22378.7968599517,527256.731773616,706385.904086288,44063.7177977621,43469.8066602801
260300,6.1265,22,6719,1068,2843,994,37.73,-121.94,22378.7968599517,527256.731773616,706385.904086288,44063.7177977621,43469.8066602801
275000,6.2048,23,2564,347,1043,351,37.73,-121.93,23137.898523097,526688.941238201,705829.145520871,43989.5933652892,44343.5176310694
350000,3375,8,831,231,404,224,37.73,-121.93,23137.898523097,526688.941238201,705829.145520871,43989.5933652892,44343.5176310694
250000,6.3325,19,1127,170,518,167,37.74,-121.95,22239.6438399654,528673.597179409,707803.356371447,45260.198704568,42480.2000612425
266000,6.2631,19,5721,837,2653,813,37.74,-121.95,22239.6438399654,528673.597179409,707803.356371447,45260.198704568,42480.2000612425
269800,6.2781,17,2559,370,1238,377,37.75,-121.94,23597.9344613131,528955.98130183,708108.03817817,46278.1920655759,43270.2939264661
157200,2.4821,24,1407,327,501,295,37.73,-121.92,23905.2953988457,526122.077879399,705273.114170482,43933.0454621868,45217.4404864523
343500,6.8806,16,3326,419,1272,402,37.74,-121.93,23709.6444299351,527539.068377832,706690.614518842,45098.5442075876,44231.7521844425
296100,6.6204,16,5121,735,2464,761,37.75,-121.94,23597.9344613131,528955.98130183,708108.03817817,46278.1920655759,43270.2939264661
312500,6.6131,17,5688,824,2111,773,37.79,-121.97,23090.0686137046,534057.276097333,713221.79535223,50993.6542866789,40579.1187123432
345800,7.6473,17,3354,422,1457,425,37.8,-121.98,22593.1770871322,535473.859632512,714638.857725563,52217.9534579353,39763.9195367551
343700,8155,16,2498,330,1027,343,37.8,-121.98,22593.1770871322,535473.859632512,714638.857725563,52217.9534579353,39763.9195367551
359100,5.5921,18,2903,387,1127,372,37.81,-121.98,22987.6944140786,536325.815288489,715501.437165715,53318.0323005138,39857.6114669292
403400,8.3188,12,6488,778,2404,765,37.81,-121.96,24624.7224768954,535199.464970501,714394.785848278,53093.3059945044,41606.496575807
356000,7.9168,17,3279,418,1222,381,37.8,-121.97,23423.4004775752,534909.253090328,714084.430214769,52095.8687363617,40640.4035628968
369200,7.8287,8,11336,1657,4089,1555,37.8,-121.94,25933.3724302593,533220.954542347,712425.482558698,51817.9093795106,43270.4099624608
341300,6.7857,16,3873,484,1451,501,37.79,-121.97,23090.0686137046,534057.276097333,713221.79535223,50993.6542866789,40579.1187123432
356700,6.3942,4,14652,2826,5613,2579,37.78,-121.95,24519.0886195512,532075.895758852,711250.186678528,49682.8320198477,42305.781211663
425100,9.7037,8,3865,463,1548,432,37.76,-121.96,22894.6997857036,530939.496161308,710081.346234019,47572.2828778997,41456.3119415322
356100,4.6932,4,6875,1439,2889,1307,37.76,-121.94,24261.0340688674,529807.059587164,708970.148201881,47385.76021544,43213.1310587132
461400,10.3345,5,2255,269,876,258,37.76,-121.93,24962.6838161052,529242.22800179,708415.637208603,47316.8680960622,44091.5758493761
432400,12.5915,8,452,51,140,43,37.74,-121.92,24459.0099429203,526973.193889995,706135.333769509,45043.3959448143,45107.723237296
434700,3.1591,2,227,35,114,49,37.78,-121.93,26238.0394909261,530949.230344187,710143.422606597,49535.6918968315,44063.3352361486
350000,15.0001,2,200,20,25,9,37.74,-121.96,21520.9713169662,529242.245522195,708360.81403836,45366.5219334991,41604.6354299767
381900,6.7027,8,3743,581,1633,567,37.76,-121.97,22232.2871610227,531507.095229155,710638.029858974,47689.7227949504,40577.9406867001
324600,7.2216,13,7241,1007,3221,947,37.77,-121.97,22573.4574875927,532356.192573283,711498.592668148,48790.5507033976,40547.8520982254
399300,7.9393,8,2865,389,1376,417,37.74,-121.98,20122.1142594358,530382.295224087,709477.894286243,45629.5662583736,39853.9755306872
443800,7.7072,34,1879,265,729,263,37.84,-122.02,21445.9809845998,541139.416651631,720306.33954848,57204.7550426956,36871.9704168931
386600,6.5617,30,3917,549,1330,544,37.83,-122.01,21599.0786793719,539723.144011139,718889.584314471,55945.8189383809,37535.275914012
256400,4.6042,20,2206,458,926,432,37.82,-122,21843.4599206572,538306.793612437,717472.752242309,54694.6636601715,38239.8476785628
200000,3375,22,1248,271,579,269,37.82,-121.99,22632.7331150238,537742.299810669,716918.367522988,54549.6855765344,39110.7647584725
500001,9.8708,24,5948,738,1997,710,37.83,-122.03,20100.8833029197,540854.739530908,720000.453946756,56297.1693404407,35803.663876169
294800,5.1755,14,8213,1364,3283,1286,37.77,-121.99,20848.6895479336,533492.177162917,712612.628572609,49066.8178570044,38790.0754224705
188500,4.9018,17,465,83,146,75,37.81,-121.99,22176.1211674279,536890.365478553,716055.843367479,53451.8414876639,38983.4562688767
359300,7.6518,11,6200,907,2286,896,37.8,-122.02,19315.5076856794,537741.410117608,716863.747696046,52850.6489704699,36259.0862512634
358700,8.2673,21,3521,447,1396,467,37.87,-122.03,20581.1508505263,544260.246060407,723448.305011611,60648.3917624268,36829.7602972129
287300,7.3732,16,3031,438,1087,421,37.88,-122.02,19745.6242343017,544552.512404018,723759.84366283,61572.2555938897,37999.0584348557
441400,8.4352,14,3056,369,1209,377,37.87,-122.02,20810.3836443889,543697.839370871,722895.453154173,60479.2832661609,37671.2440510238
494000,7.2655,25,3004,393,1145,376,37.86,-122.03,21661.8958908632,543407.460675684,722585.322286124,59559.2486303933,36525.1935488906
500001,10.7372,18,8953,1074,3011,993,37.86,-122,22412.4699628041,541720.088392937,720926.710461951,59080.4674945667,39074.5313859053
500001,13.4883,4,1029,126,416,122,37.87,-121.97,22440.4099943252,540899.460437526,720141.935303987,59821.4592922627,41901.3638992015
398200,7.5139,29,7479,977,2744,943,37.84,-121.96,25820.619353109,537766.812176506,716991.053088486,56409.5710577243,42050.6758778212
500001,9.5271,16,7681,946,2777,908,37.84,-122,22923.4667149526,540011.563075552,719198.372256008,56886.3622943695,38595.424734459
500001,12.2478,10,3209,379,1199,392,37.85,-121.96,24821.1862718579,538624.461840688,717857.827923979,57515.4960453319,42256.2570309313
372000,8.0839,16,2939,380,1177,396,37.83,-121.99,23133.8220005275,538595.179989032,717781.574902371,55648.0897733673,39269.1584975937
351300,8003,18,9117,1248,3280,1167,37.82,-121.98,23428.3885742746,537178.719229177,716364.701059967,54418.5936477934,39982.0199234976
450400,9.0776,5,7178,898,2823,907,37.81,-121.95,25449.2843577107,534637.670648154,713842.544094187,53002.5707371648,42481.2028074208
382200,8039,20,10212,1424,4083,1374,37.93,-122.1,13350.4130182757,553318.49630563,732499.535891102,68573.9843284304,33868.8014726378
500001,10.4549,22,4949,626,1850,590,37.94,-122.12,12531.6514259615,555297.8612873,734469.658046969,70127.6633118473,32980.9484162918
294400,6.5095,38,827,144,368,136,37.9,-122.1,16676.1192384385,550766.171150598,729915.78072505,65365.1610857176,32292.6869870375
500001,10.3224,32,5738,746,2099,732,37.9,-122.14,16977.7282987831,553038.280369631,732145.23393378,66433.8972255059,29167.8557736917
455300,8.3678,34,5683,755,1962,723,37.91,-122.12,15795.1272791069,552748.420523993,731888.234627811,66938.112383855,31241.0941960562
406500,6.8686,35,880,139,352,132,37.89,-122.09,17749.7375510923,549350.486019324,728499.537392982,64054.2546276521,32632.5047071465
310300,5.2079,21,3282,653,1398,601,37.89,-122.1,17785.5321122622,549917.255761646,729055.880074202,64298.4264753682,31827.7231823676
279500,4.3235,32,2372,516,1067,492,37.89,-122.11,17864.3201499722,550484.910550827,729612.92389676,64553.6944077122,31026.925936641
348200,6.4666,37,4005,614,1602,606,37.88,-122.11,18969.4327357551,549637.882955097,728754.432382888,63492.8352590306,30583.0423330772
433300,8.0448,35,2785,362,1001,363,37.88,-122.12,18392.9180268132,550207.370407251,729312.905202394,63763.5342882434,29774.5629515232
257100,4125,30,3227,733,1260,684,37.89,-122.12,17985.5366562539,551053.447645765,730170.667250275,64819.9273291691,30230.4296091195
350000,2.7411,27,744,214,295,169,37.89,-122.13,17867.1079718073,551622.864312395,730729.108527259,65096.9907034168,29438.5833109402
426100,10.3713,18,1820,220,728,229,37.87,-122.13,17059.1838512455,549933.556892972,729015.728546175,62995.4874620784,28537.373073994
394400,6.2275,34,6986,1096,2865,1124,37.88,-122.14,16943.7576893082,551348.980031914,730431.942557041,64337.7058398438,28170.1470328662
387200,3.5536,11,1077,318,590,264,37.88,-122.07,18916.2589319294,547368.779599872,726527.551117518,62522.528393567,33851.762065586
99400,2.3971,24,2059,462,410,294,37.88,-122.08,18868.5704630433,547934.722959175,727083.216698041,62747.9647446607,33029.8773405223
85000,2933,26,2947,647,825,626,37.88,-122.08,18868.5704630433,547934.722959175,727083.216698041,62747.9647446607,33029.8773405223
102700,2.9167,24,6130,1359,1750,1286,37.87,-122.08,19786.1874301896,547085.779292535,726223.215478003,61675.9911785808,32651.4793430984
186500,3.6437,17,7475,1556,2092,1449,37.85,-122.06,19371.6634130247,544253.991301861,723390.24109916,59073.1467389739,33695.049788825
155000,3.12,23,1025,205,263,191,37.86,-122.07,19528.5847437862,545669.924225818,724806.766995122,60371.9586716799,33146.9781847718
252400,4.4551,16,5187,1014,1512,986,37.86,-122.06,20140.5538352385,545102.963144334,724250.343352638,60150.457757863,33988.9580561768
206300,3.5893,17,1102,224,317,208,37.86,-122.07,19528.5847437862,545669.924225818,724806.766995122,60371.9586716799,33146.9781847718
73400,2.4896,26,2405,564,680,531,37.87,-122.08,19786.1874301896,547085.779292535,726223.215478003,61675.9911785808,32651.4793430984
367100,7.2315,35,3701,528,1511,517,37.88,-122.1,18895.2431710446,549069.277396083,728196.658949141,63233.2496887271,31395.2725458418
402600,7.6202,27,5484,760,2212,770,37.86,-122.09,18369.6841099395,546806.520010288,725921.729407017,60850.817951318,31468.9933004242
314200,6.5814,33,3398,500,1351,457,37.87,-122.11,18236.4766330723,548791.798678312,727896.623989483,62433.7541050179,30173.6253997303
454100,8.0074,18,5252,686,1870,657,37.85,-122.12,15898.0581302954,547674.82772807,726743.734556772,60606.2819171683,28623.3969961689
500001,11.7064,17,1320,159,1722,141,37.84,-122.08,17330.1010668061,544544.616789992,723647.313326184,58469.0298654562,31723.7305447092
416500,7.6717,26,4048,513,1486,498,37.81,-122.12,12485.5191195089,544311.543136039,723327.86742622,56428.5876424421,27645.6938977212
364500,6.6657,26,2269,317,918,313,37.82,-122.12,13281.3370106141,545150.911053019,724180.788240318,57469.210871557,27826.7629541264
369900,7203,19,5130,741,1887,712,37.83,-122.11,14694.7305060795,545416.982487697,724472.270123028,58217.147731578,28908.0766725097
500001,11.3421,4,2045,237,830,252,37.82,-122.08,15872.0769105812,542855.276415383,721933.487534776,56339.3715004929,31288.0692730803
314000,4.5744,20,6201,1182,2415,1141,37.86,-122.14,15739.7788908265,549663.476117479,728721.397805318,62250.3774730632,27317.4294799831
389900,7.3267,27,9147,1276,3371,1269,37.85,-122.14,14975.4763020069,548822.158752727,727867.161466506,61210.3204200976,26949.8350961549
355600,5.6349,24,2131,343,874,373,37.84,-122.14,14012.0206924721,547981.803658067,727013.619065996,60172.8344768876,26623.63835122
370200,7.52,16,4596,705,1480,650,37.83,-122.16,12188.8958647059,548297.065217579,727289.91295817,59809.0560307854,24636.5649943985
404300,8.1586,36,3359,493,1298,483,37.86,-122.16,14236.9130640667,550812.387332818,729846.136124952,62887.9224970874,25679.2157164783
354200,4.9,36,542,119,231,121,37.88,-122.18,13591.1487935957,553642.661848057,732678.339201161,65613.0132057678,25022.704548632
399700,8.9571,33,4449,636,1684,617,37.86,-122.18,12798.8361460481,551964.767865402,730973.638527165,63567.9275824242,24057.744965267
434500,8.7589,32,1779,241,721,258,37.89,-122.16,15237.1942705771,553336.364507624,732408.603867637,65991.7727293302,27095.0099107763
401800,7.6917,32,3633,508,1393,506,37.88,-122.17,14461.088507959,553067.940360236,732115.703798698,65278.6937605344,25800.7156541799
423200,7.6107,33,3626,502,1348,480,37.88,-122.17,14461.088507959,553067.940360236,732115.703798698,65278.6937605344,25800.7156541799
438000,6917,38,1261,177,472,183,37.87,-122.17,14174.8397309345,552227.563249669,731262.276924388,64249.2994149865,25313.3470909127
475000,2.4444,20,95,13,31,15,37.88,-122.22,10124.5520275652,555950.149438685,734935.746611913,67049.4232915791,21986.3331672808
367500,7.3195,37,3881,560,1315,517,37.89,-122.2,11732.4488358479,555633.180807282,734657.604903852,67327.7978794717,24064.1108301225
378100,7.7736,36,1065,160,398,155,37.88,-122.2,11854.6399884342,554794.69068799,733805.672923174,66311.7072304692,23487.9059257445
500001,10.9405,31,7200,876,2428,843,37.91,-122.18,13545.2389850361,556166.667022191,735240.568997307,68701.4774126826,26753.0019131487
500001,10.3416,36,2107,287,740,280,37.9,-122.2,11714.9938828081,556472.62697544,735510.228078955,68346.8731264436,24676.9931162961
500001,9.0064,36,4760,610,1511,572,37.9,-122.18,13469.0725722602,555324.382521361,734385.805104183,67669.3799575123,26141.6870684345
499000,8.1489,18,4845,735,1634,734,37.89,-122.18,13484.4796493147,554483.04602269,733531.727705214,66639.85157736,25564.1418130625
204200,5.2699,8,7505,1089,3325,1016,37.98,-121.84,11150.4130357444,543371.612980513,722756.515481055,71819.2162824691,56729.2523605955
166800,6.4753,8,1584,236,615,202,37.97,-121.81,10835.3040796122,540888.346594079,720279.599511558,70933.0096306816,58729.335213084
213700,5.5601,4,17032,2546,7653,2359,37.97,-121.78,9022.27563388005,539294.405812351,718693.394999739,71253.6010125941,61182.3048887272
162500,2875,17,1133,244,716,235,37.95,-121.83,13628.9970890247,540195.268634548,719573.321928625,68556.4784204656,56298.3074153267
500001,10.5815,11,2836,373,959,335,37.83,-121.94,27089.4791951279,535791.308380879,715024.152308205,55143.6748805415,43612.0200992443
500001,13.2949,4,11444,1355,3898,1257,37.82,-121.89,28237.2998578604,532148.06708455,711414.301344042,53876.8266621683,47835.4784691122
500001,13.1499,7,3477,416,1216,395,37.81,-121.91,28779.7458617266,532399.767015853,711640.842467148,52785.4128122949,45981.5512665154
485400,8.3209,12,4711,659,2089,621,37.81,-121.82,26509.1410101761,527419.539358211,706729.980083567,53155.2843131421,53864.2178108712
210100,2.9591,2,3129,707,1606,698,37.99,-121.96,11000.3596919098,550726.832209176,730062.157138339,73017.6612502707,47831.8406100152
194700,5.1582,26,3084,505,1557,501,37.94,-121.96,16481.1139313016,546384.463494625,725688.757889344,67477.7316195561,45308.4511316147
181200,4.1483,25,4026,791,1850,709,37.95,-121.96,15380.4275404295,547251.179391577,726562.145865319,68585.4609902713,45770.2516422238
285400,6.8642,21,3153,411,1318,431,37.94,-121.95,16190.182854184,545835.124753322,725146.03982649,67406.4873197183,46111.5841302433
307000,6.6134,4,3241,464,1552,494,37.93,-121.97,16778.3510949026,546069.844400252,725360.187974326,66454.1784351568,44061.0676081231
353600,8.3956,18,2808,337,1038,337,37.92,-122.01,15903.0425067225,547423.675755251,726675.614247061,65806.9014761694,40398.8966093697
365800,8.1163,16,2638,345,1055,334,37.92,-122.01,15903.0425067225,547423.675755251,726675.614247061,65806.9014761694,40398.8966093697
427700,9.0243,14,1780,224,764,226,37.92,-121.99,16719.7900696106,546312.932127352,725580.783404558,65554.2822704145,42012.8342506276
366700,7.3445,13,2085,292,852,264,37.89,-121.93,21018.3929173736,540404.80041937,719694.73492609,61745.7498349877,45876.920480093
237400,5.2798,14,5332,884,2093,839,37.96,-121.92,13240.8842056627,545934.545943239,725275.458807408,69484.0443851555,49419.6870228847
288000,7.1978,18,2541,355,986,346,37.95,-121.94,14836.1298626499,546155.317269654,725478.883485563,68456.548598995,47363.2998773264
329400,8.7059,13,1610,198,703,217,37.93,-121.91,16325.1049280477,542776.522148227,722106.080496948,66124.4995031964,48947.397428977
291700,6.2296,26,1299,174,533,180,37.94,-121.94,15882.7224843988,545286.714283288,724604.047759932,67346.6811201602,46917.3971017787
320400,7.5695,16,3421,427,1341,428,37.93,-121.94,16937.6462215919,544418.994405545,723729.860146768,66236.8834691569,46493.8162643015
286900,6299,16,2876,391,1089,377,37.93,-121.93,16690.021355698,543870.569029486,723187.870498958,66187.7287135432,47309.5214381945
312600,6.6049,16,2169,262,877,245,37.93,-121.93,16690.021355698,543870.569029486,723187.870498958,66187.7287135432,47309.5214381945
253600,5.9346,27,1469,216,578,219,37.94,-121.95,16190.182854184,545835.124753322,725146.03982649,67406.4873197183,46111.5841302433
205100,5.7001,16,1803,267,946,266,38.02,-122.25,3686.98362199865,569448.692368613,748574.630580397,82343.4108252286,31646.0672246401
197600,5.6293,15,3338,532,1834,520,38.03,-122.25,3119.0521106909,570295.583279886,749432.465334414,83371.5305884959,32611.575666975
198500,6.0224,15,2150,327,1094,324,38.02,-122.21,2375.02788224737,567183.223226968,746349.361674926,81065.733619574,33547.8889918198
310700,6.7741,9,6306,962,2581,911,37.96,-122.2,9088.75508413852,561529.140557761,740640.348397205,74517.1192035816,28984.8111518111
171100,3125,52,1350,266,490,257,38.06,-122.23,2357.6951952928,571714.565228953,750901.6244265,85844.8715638626,36377.9841364447
147100,2.5517,52,1736,358,638,297,38.05,-122.23,1540.81975706335,570863.139147654,750040.387931896,84802.9129227987,35410.5336073974
155700,3.6154,52,2735,559,1076,487,38.06,-122.21,1404.04348419136,570590.878558363,749796.035912809,85253.1692121404,37261.1810464543
197000,5.6022,31,3029,500,1236,487,38.04,-122.2,1493.98548156195,568322.877276601,747518.199957494,82865.0820643799,35872.2662095046
203700,4.4474,25,2239,361,928,353,38.03,-122.26,3943.56018375544,570863.164499052,749989.773615296,83707.0662952729,32192.7224203679
134500,2.3103,47,1685,405,835,372,38.04,-122.27,4638.38549437593,572277.558411992,751404.83843353,85072.4088469239,32791.597570888
150200,3.9345,41,1631,282,752,288,38.03,-122.26,3943.56018375544,570863.164499052,749989.773615296,83707.0662952729,32192.7224203679
123000,2694,41,2512,539,1179,480,38.04,-122.26,3762.76120790111,571710.045294323,750847.56219845,84733.1870191773,33179.6508303706
147700,1.6767,30,1255,297,779,307,38.05,-122.25,3068.60689388152,571992.080993488,751150.124763339,85434.0696191018,34569.0039259623
174200,5.0969,4,7999,1611,3596,1396,38.06,-122.32,5878.79626580617,576813.283576645,755910.406239239,88890.6635445022,33269.6327076374
178900,3.4471,26,2335,413,980,417,38,-122.28,3110.52675293963,569471.212458406,748541.33090726,81363.4154972713,28424.7536502984
173200,4025,16,4986,1081,2805,1016,38,-122.29,2276.49653431177,570044.088434056,749102.804912542,81735.7767586135,28025.5750607751
175400,4.3173,32,2159,393,981,369,38.03,-122.36,4734.00040774085,576585.215875133,755599.90004315,87479.4983642046,29148.1891471796
162000,4.4394,34,1712,317,956,341,38,-122.3,1491.60778434233,570617.803861176,749664.951968145,82115.88400382,27648.4966834667
191100,4621,26,3735,641,1708,633,38,-122.31,895.962415304614,571192.356204233,750227.770555356,82503.6301677561,27294.4344954591
195000,3.2759,18,4123,874,1895,772,38.01,-122.31,477.474948150525,572031.894743399,751079.991006068,83499.8760312696,28321.3836601742
193300,4375,28,3801,622,1654,571,37.99,-122.28,3567.10179162443,568629.836584558,747687.645799885,80355.9117899554,27446.9203198474
198000,5.1178,28,2038,329,947,349,37.98,-122.26,5642.84459328941,566642.468584373,745710.854342999,78611.4838232921,27402.0981125168
243200,5.8899,16,4921,737,2312,725,37.99,-122.27,4330.51669893241,568056.879443068,747126.131953912,79986.7619807047,27882.0865128326
218600,6.0289,23,3455,479,1375,474,37.98,-122.27,4927.05768546248,567215.506979538,746272.407933476,78977.3010461638,26930.5346865424
184800,5.0473,5,3846,786,2053,716,38.02,-122.26,4406.56600914927,570017.192153793,749132.650218495,82683.164876896,31214.2016105399
269400,5.7862,11,3751,565,1949,555,38.01,-122.24,3954.97061599942,568034.142044325,747159.409359106,80981.5315843658,31154.3910292941
235600,6.0102,16,2084,315,1154,307,38.01,-122.24,3954.97061599942,568034.142044325,747159.409359106,80981.5315843658,31154.3910292941
237700,6.5006,16,2978,411,1531,400,38,-122.25,5361.26468919317,567757.64669292,746860.962421434,80293.8741125438,29745.7484180726
170500,4.2269,14,2338,391,1003,398,38,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
246400,5.2375,6,678,104,318,91,38,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
240300,5.8418,15,1216,166,572,178,38,-122.27,3962.79123352275,568899.178476249,747980.531473742,80998.9070516561,28845.1149482167
248700,6.1576,12,1592,242,969,233,38,-122.27,3962.79123352275,568899.178476249,747980.531473742,80998.9070516561,28845.1149482167
272900,6.2073,5,6265,908,3326,872,38,-122.26,4823.63446379517,568327.989036092,747420.408136165,80642.3579116506,29285.7468079205
209800,5.1046,27,2133,347,850,350,37.98,-122.29,3708.33526700472,568364.112291225,747397.540927085,79733.0601178404,26050.5894753377
201000,5.5,35,1579,243,734,264,37.96,-122.28,6058.70478574333,566111.295647501,745130.659446537,77350.5728851479,24581.9249132943
272400,6.0666,10,15259,2275,7266,2338,37.97,-122.27,5680.78181493567,566375.065215052,745419.361733412,77970.6285000872,25991.7199692112
184000,3.6393,30,4030,772,1777,718,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
164700,3.5353,34,2854,528,1211,452,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
227400,4.4911,20,3426,632,1512,580,37.97,-122.29,4663.22858320264,567525.523554261,746545.927838212,78736.1541380799,25078.7295948306
149700,3375,35,1811,377,911,340,37.97,-122.3,4334.39136014235,568102.011194593,747110.220484574,79130.8316534779,24656.4518496175
190000,4.4387,20,7578,1426,3637,1362,37.94,-122.29,6150.84699929127,565015.404512585,743995.192172801,75764.6505338448,22242.0374872932
196600,4.45,37,1887,353,895,359,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
191400,3.8343,38,1794,349,810,335,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
194200,4.3958,38,2172,403,945,384,37.94,-122.31,5247.80443673668,566174.79019122,745128.759020564,76593.0589686117,21312.6372639457
185000,4.35,36,1425,245,573,239,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
157800,4.2348,25,6508,1137,3259,1081,37.99,-122.31,1962.23783283989,570353.747227535,749376.227719982,81510.3767579362,26274.4057299343
164300,3.6518,25,3807,806,1821,792,37.98,-122.3,3285.33122512284,568939.674090926,747961.117271342,80122.7744026216,25644.3757678436
161000,3.9722,29,2347,464,1135,490,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
171100,4.6944,26,3054,492,1495,496,38.01,-122.32,584.139812468522,572606.361808817,751642.766947989,83890.4070293701,28003.3974922015
109000,2.9781,35,3779,711,2493,679,38,-122.33,1601.45280901675,572343.961528504,751355.416263458,83301.6104489963,26658.967516649
170800,4.3333,29,3108,534,1687,516,38,-122.31,895.962415304614,571192.356204233,750227.770555356,82503.6301677561,27294.4344954591
